BankAccountValue|StatusID
0360848893|1
0737570196|1
0569154560|1
0193118712|1
0366316388|1
0889604523|1
0948738815|1
0175230412|1
0079190544|1
0431279161|1
0585993506|1
0811034208|1
0689460291|1
0520987710|1
0948854385|1
0809956636|1
0341425259|1
0695672862|1
0430601933|1
0825003491|1
0337055416|1
0208925077|1
0237811989|1
0635222339|1
0254411180|1
0728891323|1
0241900917|1
0131166377|1
0754905752|1
0906936271|1
0293364935|1
0357287651|1
0211609490|1
0440514077|1
0112419820|1
0498647812|1
0725318024|1
0405041431|1
0148340257|1
0981058029|1
0456482012|1
0232679915|1
0051567833|1
0000843752|1
0796926168|1
0478029610|1
0576271085|1
0941254601|1
0618063922|1
0032209216|1
0464903858|1
0788829300|1
0113306320|1
0470640456|1
0600192347|1
0151923815|1
0499758206|1
0933932222|1
0938707532|1
0637425065|1
0647703606|1
0817572437|1
0420324660|1
0172254274|1
0137914226|1
0228705855|1
0599424717|1
0248946214|1
0408567889|1
0450206573|1
0084638611|1
0936383828|1
0547332605|1
0449543905|1
0368521479|1
0104375500|1
0157357244|1
0236968237|1
0838296171|1
0776381571|1
0152620238|1
0300646317|1
0513102455|1
0722696535|1
0442032412|1
0504535635|1
0243981331|1
0740969035|1
0840321730|1
0960496005|1
0998889606|1
0791385803|1
0466333899|1
0510915192|1
0333354423|1
0638909575|1
0812355255|1
0879313559|1
0862929526|1
0568220313|1
0878604893|1
0327324871|1
0532686711|1
0167857349|1
0947570605|1
0528520030|1
0241496695|1
0663762416|1
0102118976|1
0495816847|1
0994566572|1
0262789969|1
0095636051|1
0162325961|1
0484804827|1
0347057289|1
0304469982|1
0697628126|1
0730221863|1
0633378592|1
0984724525|1
0858455683|1
0408624485|1
0448071885|1
0451316968|1
0293252809|1
0470049929|1
0036417413|1
0116189481|1
0729611905|1
0292020245|1
0278043686|1
0374038711|1
0270075858|1
0897776678|1
0825295367|1
0767959606|1
0345245106|1
0775125931|1
0913512382|1
0263038940|1
0580218915|1
0638850058|1
0344504883|1
0965929434|1
0736099637|1
0695749751|1
0304007937|1
0026110364|1
0986297135|1
0334439592|1
0114727129|1
0149091695|1
0229550934|1
0583495788|1
0020149210|1
0918700387|1
0084614826|1
0716540381|1
0654317796|1
0058470101|1
0205079281|1
0547572934|1
0372507072|1
0203796601|1
0716522886|1
0888751258|1
0825560193|1
0264549284|1
0659509461|1
0579097683|1
0959224877|1
0922502195|1
0816709481|1
0370339652|1
0404505609|1
0219605624|1
0064119602|1
0482142451|1
0715217332|1
0597503058|1
0166041991|1
0010307049|1
0129892347|1
0395172312|1
0177293116|1
0128951990|1
0144487777|1
0686580070|1
0877627467|1
0906594981|1
0683344780|1
0628704725|1
0120808134|1
0855042281|1
0057959658|1
0032645981|1
0266342986|1
0140708281|1
0249406548|1
0847348379|1
0870189559|1
0039458653|1
0366600903|1
0407199451|1
0375214716|1
0192224934|1
0332382214|1
0859211283|1
0178990179|1
0800543586|1
0854580785|1
0602472375|1
0001323049|1
0056814737|1
0892428110|1
0194772232|1
0417680586|1
0977334760|1
0026503485|1
0587570895|1
0744263481|1
0138980122|1
0386921818|1
0752914481|1
0895752904|1
0330520152|1
0801694060|1
0961667201|1
0312379993|1
0371859628|1
0953262638|1
0923411321|1
0232735903|1
0867868953|1
0727313500|1
0126583338|1
0643706146|1
0722692896|1
0019957596|1
0985068182|1
0796569776|1
0285276495|1
0507589891|1
0077083880|1
0052014196|1
0080872404|1
0627381675|1
0063993397|1
0962614172|1
0863187427|1
0614965395|1
0289008227|1
0114204796|1
0661835653|1
0103084898|1
0731209436|1
0652536836|1
0613686423|1
0511446548|1
0044694563|1
0390530875|1
0370715014|1
0546831289|1
0807130551|1
0847280949|1
0931169464|1
0369736471|1
0133454097|1
0329501238|1
0765844771|1
0551066086|1
0694987691|1
0957377163|1
0041435304|1
0791001119|1
0458986985|1
0631390232|1
0309837937|1
0700900284|1
0814880499|1
0703138477|1
0737700663|1
0999053030|1
0449192566|1
0756894233|1
0664254411|1
0809206524|1
0570900251|1
0764784054|1
0996104065|1
0474046503|1
0030019722|1
0211246348|1
0975263034|1
0594537306|1
0425854762|1
0738445206|1
0700459341|1
0229802932|1
0120844732|1
0711135933|1
0493927577|1
0734492160|1
0196769400|1
0312121340|1
0919977705|1
0331631065|1
0072769492|1
0870834535|1
0644097914|1
0099819203|1
0342698898|1
0912786140|1
0696566049|1
0341556087|1
0652830212|1
0371661984|1
0097638722|1
0050236317|1
0183026538|1
0121962940|1
0798836221|1
0368670044|1
0333397173|1
0291798267|1
0521046363|1
0483741342|1
0982114130|1
0446897998|1
0365146356|1
0720541780|1
0930930891|1
0080035004|1
0580055551|1
0103744566|1
0209210899|1
0003208503|1
0802283629|1
0137071225|1
0836916529|1
0332623345|1
0736437032|1
0700065716|1
0120686140|1
0896284861|1
0131347605|1
0117233583|1
0514680299|1
0633706946|1
0941707095|1
0054192777|1
0640806484|1
0650223023|1
0046776394|1
0998881793|1
0912299713|1
0125257533|1
0401094986|1
0904971134|1
0791074978|1
0436236362|1
0349516936|1
0625871495|1
0505688178|1
0923556134|1
0168888313|1
0262663893|1
0332730588|1
0592821483|1
0132345187|1
0649621708|1
0569378356|1
0960567497|1
0213319789|1
0850403193|1
0385525908|1
0098770504|1
0247983903|1
0437112313|1
0160450662|1
0403812779|1
0969061044|1
0348407183|1
0505190903|1
0310953578|1
0079735295|1
0280707868|1
0033258610|1
0581173759|1
0191444854|1
0083953366|1
0602113518|1
0897312496|1
0345996248|1
0400680166|1
0983106410|1
0110565536|1
0194377538|1
0197130006|1
0727396548|1
0868683712|1
0784502996|1
0921858817|1
0501361759|1
0292085386|1
0484814422|1
0680238987|1
0436903233|1
0196373202|1
0613355884|1
0813529208|1
0877273631|1
0963982673|1
0744520472|1
0387262198|1
0467175319|1
0001109752|1
0120680591|1
0194734599|1
0843820839|1
0888180445|1
0229405283|1
0751556829|1
0401376629|1
0048391820|1
0047508190|1
0672065861|1
0614571249|1
0812639623|1
0867296783|1
0274960372|1
0904392967|1
0050853896|1
0709715766|1
0291766950|1
0619309783|1
0047202226|1
0847045424|1
0213105516|1
0826139157|1
0399496309|1
0843804635|1
0836885409|1
0967817875|1
0377915646|1
0206679736|1
0638130845|1
0152792024|1
0958734050|1
0933504848|1
0981996657|1
0989884946|1
0999642939|1
0353309168|1
0839216104|1
0639278429|1
0032946167|1
0520482187|1
0452969938|1
0244577196|1
0812748562|1
0065667738|1
0624263611|1
0329076419|1
0338395512|1
0909136241|1
0826419734|1
0254266907|1
0452753521|1
0767952415|1
0419973092|1
0154064329|1
0907575075|1
0368595443|1
0444324529|1
0044375809|1
0392519875|1
0783738955|1
0023460982|1
0841712085|1
0409377345|1
0519273836|1
0655837199|1
0879134776|1
0885300126|1
0285075426|1
0904750029|1
0697544729|1
0870499662|1
0652488522|1
0586363616|1
0526720039|1
0394075485|1
0968528321|1
0013390595|1
0333828571|1
0219541024|1
0507808989|1
0629422362|1
0468779406|1
0380260002|1
0383863937|1
0700038503|1
0190781635|1
0513531755|1
0827932328|1
0082309870|1
0631047496|1
0908984640|1
0794840294|1
0246758554|1
0249207212|1
0497021205|1
0611257853|1
0835199851|1
0293474725|1
0409830540|1
0745128835|1
0443776293|1
0053320085|1
0004386211|1
0128875004|1
0383767245|1
0800264999|1
0181588799|1
0893253053|1
0759988844|1
0939046755|1
0355204848|1
0110495958|1
0824834785|1
0884710886|1
0154316592|1
0554681576|1
0461452082|1
0025513408|1
0819235333|1
0465055564|1
0365603020|1
0057367798|1
0202765556|1
0273702533|1
0788560090|1
0075659368|1
0405729968|1
0337156403|1
0029698834|1
0782817633|1
0133328470|1
0719915870|1
0923998032|1
0474412190|1
0064032695|1
0576102277|1
0464393194|1
0251384998|1
0000096691|1
0899773505|1
0009192836|1
0620278702|1
0067943484|1
0143263115|1
0275842647|1
0798488681|1
0970005509|1
0362047668|1
0094890620|1
0942339629|1
0149805770|1
0809686443|1
0474239392|1
0944774976|1
0379525814|1
0386408495|1
0850554529|1
0730683679|1
0340314915|1
0308107877|1
0394535030|1
0844432396|1
0863554219|1
0977171212|1
0805718285|1
0635288978|1
0186497926|1
0350422595|1
0820678190|1
0578214316|1
0090288381|1
0210067084|1
0025416716|1
0919461829|1
0455862728|1
0745324319|1
0989424314|1
0059502441|1
0997859886|1
0990071409|1
0105653859|1
0043682300|1
0242265783|1
0087359205|1
0633011862|1
0323642028|1
0245676478|1
0979223056|1
0094886375|1
0677624200|1
0725547748|1
0733709516|1
0911070083|1
0691988815|1
0505238474|1
0164760440|1
0756724483|1
0090772273|1
0337544831|1
0640553670|1
0611990754|1
0619582914|1
0541369479|1
0516676305|1
0852051248|1
0939738687|1
0784269726|1
0554777563|1
0488912248|1
0634201496|1
0396984182|1
0791052088|1
0732823793|1
0350243507|1
0202454018|1
0350852730|1
0602166613|1
0776195014|1
0344159349|1
0482076257|1
0389612500|1
0207274871|1
0255536220|1
0143053989|1
0852666568|1
0356578866|1
0298997002|1
0333427902|1
0414223354|1
0291102287|1
0988599836|1
0898652040|1
0721957610|1
0357306215|1
0378080654|1
0486070946|1
0502312822|1
0725589478|1
0235307958|1
0693273176|1
0539372302|1
0690898915|1
0490310807|1
0460684879|1
0280640018|1
0934495660|1
0000885722|1
0560826576|1
0489534796|1
0154385743|1
0562593828|1
0980529470|1
0746612924|1
0855468575|1
0250941170|1
0404715883|1
0364046693|1
0398315489|1
0664009737|1
0495472382|1
0640741684|1
0450841824|1
0140554208|1
0197809961|1
0645601660|1
0498332142|1
0069094478|1
0375517577|1
0972162853|1
0716383073|1
0848539909|1
0876577135|1
0540887055|1
0650886174|1
0942703955|1
0698713585|1
0716964065|1
0794851341|1
0862413972|1
0918170909|1
0355693143|1
0738170426|1
0843893106|1
0259837611|1
0728508459|1
0008070365|1
0152039116|1
0866489036|1
0106365045|1
0973364772|1
0122024252|1
0103997332|1
0061579740|1
0739835577|1
0052531491|1
0088530478|1
0550344706|1
0292500846|1
0815083219|1
0782307876|1
0865401182|1
0625368145|1
0588663724|1
0773151724|1
0305845835|1
0686016694|1
0439642415|1
0095726750|1
0912764620|1
0552227585|1
0687751818|1
0569195353|1
0535901518|1
0745838829|1
0139779238|1
0902571259|1
0606948718|1
0880716598|1
0469301502|1
0637531295|1
0346293026|1
0202605442|1
0269152532|1
0998798082|1
0594358820|1
0744542576|1
0814997394|1
0801051479|1
0598354683|1
0854173477|1
0148368879|1
0424463219|1
0979768122|1
0080106095|1
0052769727|1
0730324998|1
0149506702|1
0070741381|1
0953991776|1
0042491765|1
0568427951|1
0056312366|1
0953724416|1
0554137461|1
0285612953|1
0552828899|1
0568095815|1
0315740912|1
0600056338|1
0149960232|1
0481581760|1
0669628108|1
0823199344|1
0177551924|1
0436014850|1
0662795739|1
0356215613|1
0589865642|1
0178792903|1
0561303259|1
0871019300|1
0638590936|1
0497372067|1
0058591142|1
0403858706|1
0263288599|1
0589427231|1
0455795423|1
0693069102|1
0409454241|1
0753064557|1
0536207337|1
0926724823|1
0426809737|1
0069103343|1
0289980660|1
0248881027|1
0715015072|1
0713185128|1
0041529920|1
0176446761|1
0499256482|1
0200995141|1
0448394451|1
0372591717|1
0478740772|1
0601263876|1
0802216198|1
0644091245|1
0389973988|1
0374109385|1
0559641060|1
0891948478|1
0392688517|1
0171472465|1
0929837015|1
0558940299|1
0895133274|1
0150278755|1
0022324353|1
0963401669|1
0112300391|1
0622671810|1
0190602097|1
0396895676|1
0945374424|1
0742903286|1
0396389606|1
0108448580|1
0146034189|1
0413914712|1
0641200542|1
0876680515|1
0137262982|1
0384856497|1
0371762817|1
0437595795|1
0048977616|1
0685999426|1
0925117935|1
0662024724|1
0787211034|1
0811704178|1
0303095113|1
0035344855|1
0193423496|1
0644258859|1
0534036305|1
0255337271|1
0139266329|1
0731040361|1
0353747753|1
0564736316|1
0690860775|1
0078128252|1
0064146369|1
0876584672|1
0010393043|1
0051498774|1
0427217294|1
0735837486|1
0204874269|1
0693767617|1
0498057056|1
0976059277|1
0732908843|1
0682960546|1
0754685495|1
0007832020|1
0799709649|1
0492241220|1
0509962683|1
0209133847|1
0225160821|1
0360299629|1
0176190634|1
0300596214|1
0319576697|1
0155257241|1
0203472179|1
0301115564|1
0208866980|1
0141052334|1
0969182252|1
0414993828|1
0060166958|1
0076464225|1
0185819739|1
0059134730|1
0320710127|1
0495178146|1
0427202752|1
0997478842|1
0258782132|1
0189280448|1
0457150455|1
0093443417|1
0313647122|1
0327035836|1
0302436013|1
0510462951|1
0889573364|1
0526204285|1
0455627623|1
0647025109|1
0221077678|1
0144613906|1
0339575495|1
0330561145|1
0901937619|1
0763550156|1
0557007975|1
0855135802|1
0848026595|1
0126101729|1
0526970506|1
0063821934|1
0724585366|1
0083063227|1
0915892319|1
0656444618|1
0497140806|1
0695550765|1
0687121893|1
0304531502|1
0065038468|1
0512483841|1
0950351716|1
0035880372|1
0903149175|1
0082747217|1
0986949092|1
0992540861|1
0852821229|1
0693009228|1
0411542200|1
0682662696|1
0685424712|1
0322157142|1
0193916150|1
0915553052|1
0736888731|1
0855258595|1
0157197111|1
0557159972|1
0938170171|1
0572066950|1
0149452246|1
0132680402|1
0662309943|1
0393328520|1
0368858052|1
0230583895|1
0411143518|1
0645991396|1
0013322145|1
0194022599|1
0839082393|1
0151096120|1
0581986641|1
0708593838|1
0194262191|1
0303695122|1
0427411971|1
0819190401|1
0776601064|1
0564467114|1
0002314573|1
0155017366|1
0714559530|1
0844307810|1
0378397223|1
0402428223|1
0889147078|1
0000339266|1
0919555887|1
0641882212|1
0538353653|1
0129961921|1
0366361332|1
0492971519|1
0363031594|1
0817671313|1
0373570430|1
0509820654|1
0713889166|1
0756365197|1
0581397342|1
0206829833|1
0679687083|1
0217519601|1
0843580304|1
0534328591|1
0740170502|1
0485322313|1
0721290861|1
0433193608|1
0427846623|1
0338006711|1
0780558908|1
0373703057|1
0569752376|1
0994434881|1
0418120873|1
0818002133|1
0014931296|1
0966429829|1
0341436818|1
0410804252|1
0726435509|1
0371439933|1
0655668946|1
0709120472|1
0784734789|1
0089015122|1
0345562243|1
0376590879|1
0930124693|1
0917591317|1
0105301235|1
0020235867|1
0983069772|1
0795484741|1
0475330284|1
0497039928|1
0000727506|1
0844068633|1
0662257722|1
0403824764|1
0279048405|1
0486362279|1
0214035588|1
0200346942|1
0349403013|1
0992658276|1
0923219143|1
0368596714|1
0399550439|1
0555568298|1
0494889357|1
0747459337|1
0414928379|1
0170593090|1
0480394324|1
0308247149|1
0561850655|1
0134459831|1
0749593802|1
0651155380|1
0139760069|1
0344699982|1
0503068916|1
0510255307|1
0232705475|1
0760323041|1
0390633285|1
0774267635|1
0519104596|1
0921080945|1
0817274626|1
0170862664|1
0304172107|1
0937612054|1
0131755846|1
0240073229|1
0157404345|1
0455322004|1
0359717458|1
0792076514|1
0165795979|1
0976965529|1
0977040440|1
0374556394|1
0422701959|1
0357841898|1
0605307489|1
0812476682|1
0315090416|1
0167083134|1
0935189274|1
0866267675|1
0094474830|1
0011102342|1
0264064695|1
0934348424|1
0983293364|1
0703780282|1
0967641467|1
0589079973|1
0602024991|1
0148951507|1
0849492118|1
0478469494|1
0738293672|1
0324026693|1
0443287230|1
0477316325|1
0038837244|1
0240321095|1
0150842804|1
0106528650|1
0774742374|1
0957517289|1
0485359400|1
0162794540|1
0367659542|1
0128512521|1
0087553347|1
0874863577|1
0155015552|1
0578156603|1
0459177219|1
0352021462|1
0985891672|1
0951006951|1
0076387834|1
0293069765|1
0673547359|1
0197407422|1
0256779866|1
0453624063|1
0487680537|1
0770637486|1
0190051523|1
0016844471|1
0127473411|1
0498570946|1
0636262723|1
0098675266|1
0914554669|1
0127991163|1
0773639437|1
0074769321|1
0016240329|1
0828660623|1
0091525301|1
0136957541|1
0525742942|1
0101270154|1
0566688882|1
0854780842|1
0616226934|1
0092777889|1
0434064421|1
0023868387|1
0689774289|1
0497470655|1
0492577823|1
0787286721|1
0247638858|1
0150217464|1
0803768967|1
0841429822|1
0983541230|1
0697218741|1
0618848113|1
0004104888|1
0767465766|1
0468514929|1
0035321129|1
0869088597|1
0492249799|1
0988878082|1
0960308909|1
0027024388|1
0804517166|1
0384407898|1
0335781133|1
0157231048|1
0859481650|1
0939430293|1
0767326824|1
0572277204|1
0630718540|1
0401999024|1
0837397130|1
0394902648|1
0336573065|1
0166183136|1
0327070183|1
0630002756|1
0005993123|1
0848976002|1
0851036408|1
0764337204|1
0324222196|1
0932209616|1
0091228091|1
0319021588|1
0209812510|1
0087420413|1
0369491776|1
0057228013|1
0065949024|1
0697600286|1
0362531043|1
0627348853|1
0132468981|1
0407040032|1
0219351221|1
0305366390|1
0161689522|1
0335346774|1
0927805072|1
0308208566|1
0382890641|1
0231491762|1
0210711282|1
0581542205|1
0859821612|1
0223945465|1
0667531823|1
0601282630|1
0141444746|1
0405318373|1
0863095473|1
0643273797|1
0137841673|1
0195971704|1
0702802192|1
0872307551|1
0293179806|1
0016759544|1
0947418539|1
0772061236|1
0569938517|1
0710098811|1
0506328180|1
0933118255|1
0039467980|1
0210048276|1
0262433666|1
0929533034|1
0946831915|1
0021703792|1
0468313234|1
0670646349|1
0921170930|1
0542827842|1
0381446562|1
0092730434|1
0721498333|1
0509685886|1
0459199976|1
0985867045|1
0419888590|1
0768209147|1
0915783267|1
0660630651|1
0834504813|1
0719257246|1
0489507180|1
0936497277|1
0704237840|1
0347043670|1
0012186584|1
0144929977|1
0387928236|1
0155743835|1
0738270050|1
0672791831|1
0725163583|1
0277593027|1
0542074225|1
0649773336|1
0961511800|1
0737998790|1
0654450715|1
0119740953|1
0937005140|1
0192449124|1
0722102868|1
0595013831|1
0814525143|1
0610071758|1
0150809217|1
0783493920|1
0557559568|1
0961551494|1
0352172646|1
0801729370|1
0794315544|1
0845697529|1
0098613441|1
0320210734|1
0720541096|1
0325936390|1
0225295193|1
0599788245|1
0009517208|1
0323383256|1
0282718113|1
0765427095|1
0804557793|1
0708654732|1
0367566851|1
0443905306|1
0967611662|1
0809426641|1
0024355245|1
0681889800|1
0113758432|1
0796042314|1
0723625511|1
0642055689|1
0997154379|1
0894493349|1
0121972134|1
0094166081|1
0196234452|1
0228692664|1
0587370410|1
0426376742|1
0803571190|1
0936540680|1
0878476288|1
0879466054|1
0178979586|1
0221863490|1
0929232240|1
0635575409|1
0512703596|1
0054662469|1
0110223745|1
0613621884|1
0909731012|1
0956675773|1
0790456039|1
0105870410|1
0242504906|1
0706903912|1
0815882259|1
0748132928|1
0937196249|1
0670282846|1
0687970938|1
0998273231|1
0122072017|1
0456557753|1
0323056356|1
0826047748|1
0203964255|1
0131129112|1
0403553793|1
0780824545|1
0736012847|1
0856341371|1
0961855905|1
0868017114|1
0830178444|1
0488100798|1
0264925720|1
0745748172|1
0880194401|1
0388779836|1
0169186203|1
0059095962|1
0685818568|1
0110003627|1
0732324678|1
0040478605|1
0104037310|1
0016101723|1
0851661175|1
0489330540|1
0412810405|1
0839237482|1
0489180493|1
0133288344|1
0248569742|1
0880203058|1
0757394037|1
0722421833|1
0898807135|1
0103184492|1
0431611154|1
0381574484|1
0651108677|1
0329399201|1
0877609038|1
0053389640|1
0994819869|1
0922438926|1
0275691967|1
0754404109|1
0441978192|1
0070134087|1
0867938527|1
0548416413|1
0501096642|1
0628874975|1
0312454662|1
0012068389|1
0724233076|1
0282577750|1
0722010437|1
0187862532|1
0279467937|1
0914223253|1
0368014139|1
0896775365|1
0367160877|1
0828567561|1
0619447371|1
0949975387|1
0730706761|1
0542503887|1
0846941037|1
0777009909|1
0957168682|1
0787611720|1
0407987286|1
0356419366|1
0232394590|1
0678935037|1
0045658737|1
0181598385|1
0740409757|1
0097257066|1
0047352348|1
0342676318|1
0971298955|1
0940764081|1
0632191702|1
0619694767|1
0567748395|1
0745325647|1
0998188758|1
0616229385|1
0381174055|1
0243748622|1
0102106547|1
0736885424|1
0961385063|1
0980833673|1
0686228763|1
0166252307|1
0302991554|1
0325716581|1
0023697347|1
0899474306|1
0223193050|1
0090928618|1
0591247731|1
0713484923|1
0220887688|1
0956035296|1
0779673800|1
0045298038|1
0236919012|1
0540412051|1
0447452775|1
0182210871|1
0866870905|1
0025337820|1
0925476410|1
0426396797|1
0196375858|1
0999752604|1
0382226991|1
0985381115|1
0544315129|1
0230711652|1
0395835853|1
0713420060|1
0685505173|1
0671101863|1
0395034304|1
0251560917|1
0992706274|1
0879406430|1
0878606832|1
0414693175|1
0073559718|1
0147878042|1
0119483268|1
0880370337|1
0349516350|1
0918706780|1
0398807079|1
0611713099|1
0965651847|1
0952890720|1
0379310372|1
0840762005|1
0796295847|1
0919895676|1
0870014519|1
0936047242|1
0055357262|1
0259831966|1
0969876450|1
0303238950|1
0943489590|1
0038316233|1
0355159177|1
0992481398|1
0695092766|1
0877827671|1
0027979749|1
0549785825|1
0561000992|1
0528112882|1
0052591764|1
0357512583|1
0661805220|1
0032759599|1
0108651152|1
0718992862|1
0905854552|1
0045106073|1
0076880446|1
0277669079|1
0600945525|1
0770513892|1
0019729267|1
0591424410|1
0851401281|1
0555073849|1
0917124214|1
0765609497|1
0801087344|1
0458987062|1
0196203655|1
0732874307|1
0909529981|1
0575367882|1
0471203586|1
0035243484|1
0792718866|1
0127001871|1
0185277571|1
0471688679|1
0890727030|1
0849021254|1
0050712107|1
0437538965|1
0900298955|1
0021797789|1
0178956784|1
0763536247|1
0811244523|1
0151021656|1
0030192690|1
0010251189|1
0182951519|1
0692207370|1
0702293425|1
0172975697|1
0018586966|1
0763734767|1
0141080117|1
0140018916|1
0960703458|1
0262370253|1
0748698481|1
0102013929|1
0331909227|1
0319717457|1
0447982602|1
0086437338|1
0561556014|1
0073407668|1
0926273997|1
0778852681|1
0859828503|1
0605191768|1
0386942049|1
0751924271|1
0719801785|1
0582190303|1
0691125455|1
0829603492|1
0376117064|1
0153587966|1
0954364974|1
0650065687|1
0428794372|1
0185952466|1
0549922787|1
0217322610|1
0873074457|1
0298227888|1
0016656518|1
0028984098|1
0985921755|1
0045258654|1
0510985221|1
0628356777|1
0100322772|1
0948698178|1
0105629738|1
0580581497|1
0573815187|1
0092519446|1
0201980233|1
0737836855|1
0224747660|1
0251340009|1
0150422686|1
0577759752|1
0305265321|1
0950369155|1
0453173913|1
0436396664|1
0072609312|1
0311476625|1
0763901853|1
0807115492|1
0308005279|1
0098632794|1
0673219558|1
0145956760|1
0769794671|1
0230659991|1
0213362881|1
0263328126|1
0056751149|1
0897289898|1
0792930927|1
0814569848|1
0094206546|1
0758585272|1
0651601498|1
0771103608|1
0476560564|1
0110543958|1
0255788304|1
0283597618|1
0951607734|1
0216528118|1
0425318027|1
0177454363|1
0035529779|1
0972163036|1
0912057289|1
0922705302|1
0845053976|1
0580259855|1
0956374787|1
0674445129|1
0281356802|1
0703869730|1
0320351497|1
0001689978|1
0275478620|1
0959672978|1
0810786827|1
0343155195|1
0879156565|1
0938652107|1
0681085705|1
0327457762|1
0458409082|1
0335852839|1
0483553206|1
0546680050|1
0298767656|1
0682070306|1
0959836100|1
0962065354|1
0055688321|1
0480304234|1
0855507758|1
0091477160|1
0673314767|1
0495765195|1
0110426981|1
0797631636|1
0318602703|1
0290657579|1
0418274150|1
0476491295|1
0940915111|1
0118485798|1
0533213046|1
0390336816|1
0438233774|1
0649911519|1
0495624988|1
0516887587|1
0299757132|1
0912633109|1
0404441053|1
0012955626|1
0535442414|1
0097860264|1
0719045281|1
0699676941|1
0488609829|1
0365377239|1
0623937645|1
0162983670|1
0620423756|1
0994309434|1
0618756807|1
0801052568|1
0848361973|1
0228874336|1
0328375212|1
0779713425|1
0849245996|1
0013155191|1
0024552492|1
0588498985|1
0520377957|1
0204594410|1
0386542651|1
0339923283|1
0802639793|1
0093216390|1
0108446275|1
0648856138|1
0186445317|1
0442948512|1
0662308222|1
0143055213|1
0075863181|1
0842552132|1
0556034747|1
0575454502|1
0776719914|1
0410750041|1
0309021806|1
0953225464|1
0666719934|1
0255290480|1
0856067540|1
0946605678|1
0499728992|1
0732160479|1
0541974844|1
0209359437|1
0321536307|1
0715911563|1
0667641592|1
0286601941|1
0888080616|1
0815942068|1
0492577670|1
0330848003|1
0711317613|1
0379121998|1
0897037148|1
0395393438|1
0256930963|1
0975081508|1
0976538353|1
0177475243|1
0332001212|1
0475701594|1
0725189386|1
0005809840|1
0672839589|1
0752920710|1
0002993511|1
0438495955|1
0704133385|1
0071327029|1
0921779051|1
0265087476|1
0348526870|1
0439936974|1
0840194292|1
0070479313|1
0551241547|1
0899086838|1
0327319831|1
0470533755|1
0775306921|1
0375706281|1
0254974597|1
0259921113|1
0349974461|1
0225186744|1
0864136889|1
0397597915|1
0513712893|1
0913628369|1
0696294500|1
0691638427|1
0278752128|1
0678592296|1
0614604466|1
0024027398|1
0006971092|1
0536165003|1
0536519849|1
0568615597|1
0712918051|1
0229145637|1
0582468556|1
0816753587|1
0894163018|1
0227490194|1
0982321133|1
0271380639|1
0538927707|1
0826557834|1
0844151892|1
0357844126|1
0647761677|1
0506004597|1
0402168323|1
0956294931|1
0220726996|1
0465268273|1
0655835379|1
0447652845|1
0888783821|1
0605395597|1
0924783062|1
0790505017|1
0375032529|1
0230140624|1
0986335348|1
0669934575|1
0825332508|1
0816166893|1
0063508221|1
0015076543|1
0362566989|1
0758704234|1
0757615705|1
0546161284|1
0793237725|1
0438221011|1
0365758096|1
0122484267|1
0242865611|1
0592756250|1
0858670209|1
0687155059|1
0069476476|1
0338450374|1
0043876749|1
0772747532|1
0276423973|1
0658309535|1
0803300403|1
0541702819|1
0880329624|1
0088867003|1
0679831776|1
0107522453|1
0304362575|1
0791963540|1
0441721057|1
0664022393|1
0241154846|1
0312386558|1
0446048131|1
0722760814|1
0763049613|1
0829075348|1
0995277138|1
0889057443|1
0748388892|1
0856007040|1
0163057206|1
0782505985|1
0099510177|1
0533351112|1
0204787234|1
0296027571|1
0746725388|1
0237628002|1
0721028540|1
0036582155|1
0186263874|1
0213587816|1
0393510601|1
0167022973|1
0012866490|1
0521805402|1
0134746920|1
0273699986|1
0078872457|1
0650093251|1
0241798708|1
0001274185|1
0996499955|1
0701735703|1
0881329422|1
0930479053|1
0146708118|1
0135909395|1
0924105447|1
0240401128|1
0343173237|1
0154819307|1
0024358639|1
0420416934|1
0495252329|1
0020794418|1
0442192642|1
0346978512|1
0884079769|1
0383804205|1
0360797065|1
0066734572|1
0070934999|1
0405138901|1
0477758519|1
0027567029|1
0918875958|1
0279025158|1
0709894323|1
0241244210|1
0694328428|1
0721577151|1
0810184986|1
0098295640|1
0614208331|1
0161783021|1
0786006030|1
0397774474|1
0652021690|1
0274308182|1
0149319452|1
0610815993|1
0313522556|1
0480627412|1
0693408919|1
0031444567|1
0189229177|1
0973093668|1
0671770644|1
0992072073|1
0079612759|1
0787768408|1
0389620217|1
0695068253|1
0289296186|1
0175064136|1
0930339186|1
0591361054|1
0223977184|1
0853762393|1
0011603095|1
0867682960|1
0426015072|1
0682861236|1
0546072700|1
0621596086|1
0344634322|1
0926062999|1
0806208603|1
0333469308|1
0234788388|1
0044418168|1
0694956823|1
0609771587|1
0234484752|1
0749981072|1
0753212016|1
0590307588|1
0711729982|1
0446313951|1
0838337853|1
0945782290|1
0607254514|1
0717822251|1
0161631450|1
0906560021|1
0331956934|1
0115116732|1
0808999455|1
0439144195|1
0231443835|1
0194644976|1
0173797289|1
0798259298|1
0262705087|1
0281636493|1
0184800921|1
0630661321|1
0934554712|1
0071812833|1
0686810246|1
0263166178|1
0166885065|1
0338301336|1
0757283684|1
0035194591|1
0092811585|1
0779848631|1
0460583500|1
0539315114|1
0421852120|1
0340031598|1
0879631072|1
0777663233|1
0015424539|1
0065820805|1
0260428445|1
0708192821|1
0521229785|1
0639512680|1
